zone,ts,hour,dow,temp,solar_irr,wind,price_inr_per_mwh,demand_mw,gen_mw,wind_cap,solar_cap
Z1,2025-08-01 23:00:00,23,0,27.563547027518506,0.0,0.7376246182327311,5301.989295772793,369.0825730316974,477.8140385194215,819.5981825434216,579.597545259111
Z1,2025-08-02 00:00:00,0,1,24.651956235736918,0.0,0.7811211561156278,4911.923115376994,364.4289153925974,547.0498246751523,819.5981825434216,579.597545259111
Z1,2025-08-02 01:00:00,1,1,23.562459375310084,0.02942766348853599,0.8397796798164171,5058.706343560871,372.55017110898694,596.0874995248203,819.5981825434216,579.597545259111
Z1,2025-08-02 02:00:00,2,1,21.544525811040778,0.0,0.8099186890437394,4883.102098900986,382.38521819797234,574.3051685804476,819.5981825434216,579.597545259111
Z1,2025-08-02 03:00:00,3,1,23.778417276763406,0.023108633304097143,0.7903699793207241,5071.1092684241485,390.9518218731234,555.221244758548,819.5981825434216,579.597545259111
Z1,2025-08-02 04:00:00,4,1,19.737113475773814,0.10121548116434263,0.8606341895190192,4774.709539900687,395.5677144597072,688.4104534749704,819.5981825434216,579.597545259111
Z1,2025-08-02 05:00:00,5,1,17.217281183859516,0.0,0.829796576740953,4987.398127681366,322.54013106490044,619.2179475765566,819.5981825434216,579.597545259111
Z1,2025-08-02 06:00:00,6,1,19.438262410420375,0.009485308380519784,0.8219121890054086,5365.68034057703,327.13505058569626,612.3884078491895,819.5981825434216,579.597545259111
Z1,2025-08-02 07:00:00,7,1,16.168734525043465,0.16441379614506316,0.8677657602490689,5041.035117177212,280.38444795076896,688.1300420823923,819.5981825434216,579.597545259111
Z1,2025-08-02 08:00:00,8,1,18.517740434772723,0.45656964195771377,0.8059189762096959,5039.12775775223,246.8350278700338,845.8555347608092,819.5981825434216,579.597545259111
Z1,2025-08-02 09:00:00,9,1,15.864342391473706,0.6607113442572348,0.9687141457075917,5298.244873585445,254.3656188028805,1079.7975932574507,819.5981825434216,579.597545259111
Z1,2025-08-02 10:00:00,10,1,17.76508023953307,0.809392013632434,0.9602122613196901,5213.615670095065,221.06143980633536,1236.4286176060311,819.5981825434216,579.597545259111
Z1,2025-08-02 11:00:00,11,1,21.295291853803686,0.9836452174758998,0.9313018650348276,5896.780811542928,197.61340524929003,1238.969125931247,819.5981825434216,579.597545259111
Z1,2025-08-02 12:00:00,12,1,23.55478559937799,1.0,0.8137211391722383,5578.492581193744,187.52102065938192,1121.6660954053846,819.5981825434216,579.597545259111
Z1,2025-08-02 13:00:00,13,1,24.257052421784955,0.9497064136459813,0.9499453928639251,5593.736668518157,155.28781531772938,1223.3426197214658,819.5981825434216,579.597545259111
Z1,2025-08-02 14:00:00,14,1,25.379441847032766,0.8774542561920587,0.9582407134893423,5562.5241487557505,152.6961246839951,1200.3187454484819,819.5981825434216,579.597545259111
Z1,2025-08-02 15:00:00,15,1,26.548344456616068,0.5950903074928892,0.9516665865108402,6000.520614433794,196.64433324095876,1069.0882184865613,819.5981825434216,579.597545259111
Z1,2025-08-02 16:00:00,16,1,26.024857701568145,0.38745346280716153,0.8219543165782023,5972.598621719901,171.48911051083752,827.4789003185814,819.5981825434216,579.597545259111
Z1,2025-08-02 17:00:00,17,1,28.11638611011457,0.2211332189289127,0.9285718028500726,5683.282250298234,205.99154075967903,832.5527521673779,819.5981825434216,579.597545259111
Z1,2025-08-02 18:00:00,18,1,29.10459680129473,0.07420580142679825,0.9668649591498798,5848.302970916704,219.791504240352,799.7480920891372,819.5981825434216,579.597545259111
Z1,2025-08-02 19:00:00,19,1,31.585683339328373,0.017780667439283,0.9152608916804532,5351.632408387222,221.57019574024486,710.4021032684578,819.5981825434216,579.597545259111
Z1,2025-08-02 20:00:00,20,1,30.3109823920871,0.0,0.9284426141999719,5586.155254168985,248.02517814770573,679.1669463700848,819.5981825434216,579.597545259111
Z1,2025-08-02 21:00:00,21,1,26.551592189662532,0.0,0.8897863588532341,5518.074455934572,297.91957586581987,622.227495992758,819.5981825434216,579.597545259111
Z1,2025-08-02 22:00:00,22,1,28.728766641211475,0.0,0.902390711844349,5638.115209779383,351.86180325359624,632.4493938632152,819.5981825434216,579.597545259111
Z1,2025-08-02 23:00:00,23,1,26.422376579375523,0.03022576631776834,0.8016453136403315,5011.196658872987,370.59912093831144,566.7214141405801,819.5981825434216,579.597545259111
Z1,2025-08-03 00:00:00,0,2,24.537531270156187,0.04411665311617046,0.920270978049204,4786.807847894082,389.8769620606089,693.18581824213,819.5981825434216,579.597545259111
Z1,2025-08-03 01:00:00,1,2,24.917514433261303,0.0,0.8060671904649523,4757.138765108438,373.23149619870657,537.5231060732917,819.5981825434216,579.597545259111
Z1,2025-08-03 02:00:00,2,2,23.9935850131288,0.0,0.8736747606038869,4586.345439780638,415.69226357787863,614.3926844053499,819.5981825434216,579.597545259111
Z1,2025-08-03 03:00:00,3,2,22.396920178674296,0.013293911482602425,0.8416960186259919,5067.5335574997725,372.05143282720326,584.8976239861607,819.5981825434216,579.597545259111
Z1,2025-08-03 04:00:00,4,2,18.498533028046758,0.0,0.8883477146356039,5088.989983598069,375.7347716320323,680.3977396487911,819.5981825434216,579.597545259111
Z1,2025-08-03 05:00:00,5,2,18.340029013516546,0.0,0.8016519438656343,4856.049079206225,353.77005320063984,537.6982884650557,819.5981825434216,579.597545259111
Z1,2025-08-03 06:00:00,6,2,18.701340189370935,0.10498608945832577,0.9086193407653893,5081.536947615536,327.3957213027233,737.2301149772458,819.5981825434216,579.597545259111
Z1,2025-08-03 07:00:00,7,2,19.46331769068354,0.18516161999759378,0.924236925437077,4938.472903574156,322.4302565399651,804.5677229237752,819.5981825434216,579.597545259111
Z1,2025-08-03 08:00:00,8,2,17.485683685497655,0.4173582740470008,0.7924785110839629,4990.785291595179,260.42277617828165,782.226685327242,819.5981825434216,579.597545259111
Z1,2025-08-03 09:00:00,9,2,18.525359112297643,0.6273768651046893,0.7748798772388618,5058.000213406472,221.2138003195237,870.356794545969,819.5981825434216,579.597545259111
Z1,2025-08-03 10:00:00,10,2,18.097856851871676,0.8786759576596462,0.7769747288522703,5185.793434019286,213.39166944934473,1012.6793933736378,819.5981825434216,579.597545259111
Z1,2025-08-03 11:00:00,11,2,19.205690063878993,0.950190394571441,0.9168048463097009,5061.228545219456,183.62074042182837,1189.6472712955765,819.5981825434216,579.597545259111
Z1,2025-08-03 12:00:00,12,2,23.66587446297617,0.9675313480839287,0.8401872970916803,5537.400397461877,224.43303016781564,1143.8571879931083,819.5981825434216,579.597545259111
Z1,2025-08-03 13:00:00,13,2,26.034360042856235,1.0,0.8208437161451364,5572.878125494101,173.69759548846383,1115.572801750991,819.5981825434216,579.597545259111
Z1,2025-08-03 14:00:00,14,2,25.444899088244625,0.9124465093103314,0.7412579253694188,5802.000408256743,153.08485314544578,1028.3580339443106,819.5981825434216,579.597545259111
Z1,2025-08-03 15:00:00,15,2,28.505299346838036,0.629732777099512,0.8420432357073566,5713.79964678822,149.19087338644704,969.4864165987824,819.5981825434216,579.597545259111
Z1,2025-08-03 16:00:00,16,2,28.785094724690737,0.34194828408003114,0.8776517397102939,5671.511081017457,148.63949238007297,831.2070603361631,819.5981825434216,579.597545259111
Z1,2025-08-03 17:00:00,17,2,28.228472790798946,0.24788858952673992,0.861323397248127,5504.410530526444,179.6535247862168,761.3226141108889,819.5981825434216,579.597545259111
Z1,2025-08-03 18:00:00,18,2,30.33764836599703,0.0,0.8122578823537803,5634.490289814192,222.15973864111064,563.2278638712846,819.5981825434216,579.597545259111
Z1,2025-08-03 19:00:00,19,2,32.30705484969896,0.03953127995813843,0.6932017990023852,5679.346892428557,271.136826371565,488.1111253591404,819.5981825434216,579.597545259111
Z1,2025-08-03 20:00:00,20,2,29.741815899069483,0.0,0.6914754228542891,5190.328219202314,295.178450444733,434.47747235232424,819.5981825434216,579.597545259111
Z1,2025-08-03 21:00:00,21,2,31.543117906427643,0.04462986691496546,0.6694714203765658,5306.513896242011,313.03567706967317,462.67242920767325,819.5981825434216,579.597545259111
Z1,2025-08-03 22:00:00,22,2,24.313023030984667,0.0,0.701495843298494,5196.6085903058965,328.5233233268731,469.8685887176739,819.5981825434216,579.597545259111
Z1,2025-08-03 23:00:00,23,2,28.232853756562836,0.03653820595332623,0.6673128819139941,4867.158109207005,363.8932177412661,441.2352567368363,819.5981825434216,579.597545259111
Z1,2025-08-04 00:00:00,0,3,25.683484872972382,0.0007136533918217054,0.6821747297857543,4762.593860753667,369.0738067966695,429.74261259815864,819.5981825434216,579.597545259111
Z1,2025-08-04 01:00:00,1,3,23.5514889743012,0.0,0.6969792184397148,4812.536386455892,412.99303354383335,451.6536675726354,819.5981825434216,579.597545259111
Z1,2025-08-04 02:00:00,2,3,22.584726894188126,0.0,0.7981988641241456,4449.905401759174,387.7710086355533,531.4777076968036,819.5981825434216,579.597545259111
Z1,2025-08-04 03:00:00,3,3,18.01864662809866,0.034315922847835044,0.7211589305428886,4686.105548491895,382.6028003259527,473.33331431518377,819.5981825434216,579.597545259111
Z1,2025-08-04 04:00:00,4,3,19.42785148112445,0.005294722655761712,0.7554213094598639,4409.355677591431,339.86266034851934,493.2772333277671,819.5981825434216,579.597545259111
Z1,2025-08-04 05:00:00,5,3,19.339516434560988,0.029220649023624215,0.7197160136732228,4807.253538992865,351.5935073040411,475.84392877626675,819.5981825434216,579.597545259111
Z1,2025-08-04 06:00:00,6,3,20.421286109377863,0.09882202922577428,0.5892569062922207,5101.309127372335,343.5830582289204,408.82321388615446,819.5981825434216,579.597545259111
Z1,2025-08-04 07:00:00,7,3,17.22259467258953,0.11930082444934104,0.7029575634236641,4530.068731215236,284.99110199909643,544.3372422540766,819.5981825434216,579.597545259111
Z1,2025-08-04 08:00:00,8,3,16.991704637925807,0.5161359103964931,0.5997324561646773,4901.554252327788,259.4422415348358,641.6664114647389,819.5981825434216,579.597545259111
Z1,2025-08-04 09:00:00,9,3,18.05121201191656,0.6649717522626079,0.6614109122299336,4758.831439303328,253.06405616097894,815.0270662360444,819.5981825434216,579.597545259111
Z1,2025-08-04 10:00:00,10,3,21.130462489433828,0.7965271566684929,0.5906114228045252,5230.609862835485,192.76144218601493,814.1694670611893,819.5981825434216,579.597545259111
Z1,2025-08-04 11:00:00,11,3,21.493126664489527,0.8927359219453966,0.7107518109358295,4887.575199017116,206.8576185096214,996.7441128762214,819.5981825434216,579.597545259111
Z1,2025-08-04 12:00:00,12,3,21.652445423734317,0.9905439804611483,0.5527102958993556,5346.117351685542,164.5820706054343,877.069653127816,819.5981825434216,579.597545259111
Z1,2025-08-04 13:00:00,13,3,24.769901149670034,1.0,0.5446087358719562,5167.738238932506,156.96278469858444,873.2259568177511,819.5981825434216,579.597545259111
Z1,2025-08-04 14:00:00,14,3,25.698530594637187,0.8350889030657729,0.6637154230365525,5369.196755996619,142.51896460067675,877.4823466187534,819.5981825434216,579.597545259111
Z1,2025-08-04 15:00:00,15,3,28.452967485799334,0.7353117018988147,0.4713395380962722,5243.16851528408,170.67184171404836,678.2231807409341,819.5981825434216,579.597545259111
Z1,2025-08-04 16:00:00,16,3,27.189561046303254,0.362716497145484,0.5946251177217872,5619.757414326298,212.78457810701292,562.9492798791732,819.5981825434216,579.597545259111
Z1,2025-08-04 17:00:00,17,3,28.704659202809978,0.1969084576425911,0.5892917959983012,5259.793360107743,207.0399815113944,477.98856171332534,819.5981825434216,579.597545259111
Z1,2025-08-04 18:00:00,18,3,29.207392728036172,0.0,0.6005194352951856,5476.649273571692,206.7931797528391,381.2566667734452,819.5981825434216,579.597545259111
Z1,2025-08-04 19:00:00,19,3,27.80472757780182,0.018181594131248393,0.6172421485969388,5207.088071410051,264.0598090168773,388.40286921383125,819.5981825434216,579.597545259111
Z1,2025-08-04 20:00:00,20,3,30.239735373331275,0.04434436950486502,0.6066938315080593,5138.678973316956,273.9016718044575,386.8750478272235,819.5981825434216,579.597545259111
Z1,2025-08-04 21:00:00,21,3,29.587735330976464,0.0,0.4139716329267428,5059.876985444736,329.0432997711202,200.52967713034855,819.5981825434216,579.597545259111
Z1,2025-08-04 22:00:00,22,3,28.250310872082974,0.0,0.554765557240662,4738.032758358312,347.83335704953475,304.95747605615327,819.5981825434216,579.597545259111
Z1,2025-08-04 23:00:00,23,3,26.648119299937278,0.009947407339824728,0.509294379435554,4792.696292860995,314.76306823903246,288.757350021107,819.5981825434216,579.597545259111
Z1,2025-08-05 00:00:00,0,4,23.429858157539506,0.021836927586675478,0.49930330513935084,4925.901791135615,360.44000623535294,288.4234857371242,819.5981825434216,579.597545259111
Z1,2025-08-05 01:00:00,1,4,23.36903201585196,0.020214737748084882,0.38548939684102046,4350.647063758265,401.2738777748366,203.90893715800556,819.5981825434216,579.597545259111
Z1,2025-08-05 02:00:00,2,4,21.93301395459472,0.061789109591107706,0.48003743328913073,4651.34932676255,392.49269267309876,294.61936799808785,819.5981825434216,579.597545259111
Z1,2025-08-05 03:00:00,3,4,19.79658409616757,0.0,0.5368868931656485,4657.046990598421,369.60829146487725,319.7291399414813,819.5981825434216,579.597545259111
Z1,2025-08-05 04:00:00,4,4,19.515430745381703,0.034010805272522475,0.5133676964888029,4167.772984775304,363.6487015499765,309.8338510872381,819.5981825434216,579.597545259111
Z1,2025-08-05 05:00:00,5,4,19.409923862515175,0.059625375623898746,0.4096800764889197,4047.8801101653053,325.9737251573144,245.0948757652257,819.5981825434216,579.597545259111
Z1,2025-08-05 06:00:00,6,4,21.033723894081383,0.0,0.3209426540995989,4440.332537584513,330.0776595173724,136.32723508814533,819.5981825434216,579.597545259111
Z1,2025-08-05 07:00:00,7,4,18.26186671924776,0.21349549633084247,0.37677247461660474,4341.278881469915,334.79084977290603,306.84555444608355,819.5981825434216,579.597545259111
Z1,2025-08-05 08:00:00,8,4,18.590770628349738,0.41006629009767837,0.4612262409888352,4919.668822501325,283.7364870074672,476.3969487372017,819.5981825434216,579.597545259111
Z1,2025-08-05 09:00:00,9,4,18.692178703644117,0.6556778217313649,0.42816778593706895,4665.419951192742,274.41422592783687,583.4651499539133,819.5981825434216,579.597545259111
Z1,2025-08-05 10:00:00,10,4,16.879202489932155,0.8588501832615663,0.37195316956984337,4619.644556844017,225.59650088593443,660.665844209754,819.5981825434216,579.597545259111
Z1,2025-08-05 11:00:00,11,4,20.960229186826176,0.9348901750266685,0.28362879008813024,4672.586103405282,206.08305506018496,650.8673555482801,819.5981825434216,579.597545259111
Z1,2025-08-05 12:00:00,12,4,22.537431044296415,0.9662145960419194,0.35082950082425157,5233.4315470777565,202.70640064654344,686.9788354015344,819.5981825434216,579.597545259111
Z1,2025-08-05 13:00:00,13,4,27.694863168727927,0.9609592241067475,0.3524256540135763,4997.937261846437,170.20523410752062,709.6526755903909,819.5981825434216,579.597545259111
Z1,2025-08-05 14:00:00,14,4,25.26437282344344,0.7871040621415095,0.4378394742840287,5193.906829489507,156.30823619224122,673.7495319428988,819.5981825434216,579.597545259111
Z1,2025-08-05 15:00:00,15,4,27.45232101350042,0.6054626989421881,0.3741999609479467,5420.106202398545,179.8906226735809,527.3442107180048,819.5981825434216,579.597545259111
Z1,2025-08-05 16:00:00,16,4,28.190573032561417,0.46924394579588713,0.3025229621955983,5143.340708478503,198.2947090801554,403.84940060437754,819.5981825434216,579.597545259111
Z1,2025-08-05 17:00:00,17,4,27.443135366277335,0.14007320327696102,0.33982903483876137,5208.542529345118,187.3611389768822,229.92024161187635,819.5981825434216,579.597545259111
Z1,2025-08-05 18:00:00,18,4,31.509789179506942,0.033315625045460595,0.24292040119370634,5159.40835955699,210.31536031772916,111.7075396138959,819.5981825434216,579.597545259111
Z1,2025-08-05 19:00:00,19,4,31.12789954903016,0.02312956464269756,0.41954497036895455,5215.2496161355,251.10224390370536,235.2736708556454,819.5981825434216,579.597545259111
Z1,2025-08-05 20:00:00,20,4,30.98210287829898,0.0,0.29274985579288393,5088.886742508805,291.56976850042685,127.01609582700907,819.5981825434216,579.597545259111
Z1,2025-08-05 21:00:00,21,4,27.832071240514523,0.0,0.3124084718901169,4802.221777207785,319.3439923253531,141.6438485362237,819.5981825434216,579.597545259111
Z1,2025-08-05 22:00:00,22,4,30.346832153523433,0.05970547015236863,0.2843849531115423,4726.057970563462,315.62860978311954,151.8255330425935,819.5981825434216,579.597545259111
Z1,2025-08-05 23:00:00,23,4,24.89722340581158,0.0,0.34672459813651957,4506.456927257321,386.53374519058286,154.51527569608174,819.5981825434216,579.597545259111
Z1,2025-08-06 00:00:00,0,5,26.433199911315533,0.0,0.33996805801137153,4161.999144961564,387.68573184099125,152.90925654726703,819.5981825434216,579.597545259111
Z1,2025-08-06 01:00:00,1,5,27.28568343871497,0.023103044662594826,0.34829452013584067,4403.196838916366,405.4821153326948,176.57588077267945,819.5981825434216,579.597545259111
Z1,2025-08-06 02:00:00,2,5,20.96128124168884,0.03916952546412977,0.2569793980548456,4648.776402406856,396.09497856336264,119.35828585751406,819.5981825434216,579.597545259111
Z1,2025-08-06 03:00:00,3,5,20.150553405595844,0.0,0.26502003326484047,4042.179595749281,445.65194480520825,103.66227931937136,819.5981825434216,579.597545259111
Z1,2025-08-06 04:00:00,4,5,19.906836360512177,0.0,0.2258891070648876,4046.2329189251054,397.0184477057815,79.6032925368361,819.5981825434216,579.597545259111
Z1,2025-08-06 05:00:00,5,5,18.04863409611907,0.07111849308492539,0.3313117829327029,4043.101321090198,360.98587438859397,188.28812399445863,819.5981825434216,579.597545259111
Z1,2025-08-06 06:00:00,6,5,15.87844989566639,0.08694498318987895,0.20795942546713053,4411.9056538524055,361.268947680656,124.99268527567264,819.5981825434216,579.597545259111
Z1,2025-08-06 07:00:00,7,5,18.102844462209042,0.2464558075739834,0.31974625566817216,4436.353488809495,333.07212721809685,275.21155500348846,819.5981825434216,579.597545259111
Z1,2025-08-06 08:00:00,8,5,16.610989471676433,0.43954118877631315,0.3747780378159728,4419.131322362355,287.6587120987801,435.6812077173113,819.5981825434216,579.597545259111
Z1,2025-08-06 09:00:00,9,5,19.51423622324614,0.6193406693044009,0.38005276668995397,4388.873002152973,274.6603061135225,539.4254843159478,819.5981825434216,579.597545259111
Z1,2025-08-06 10:00:00,10,5,18.37822296153001,0.7999441387568211,0.2931583042064537,4721.826110460446,220.8805774095805,569.0921487556249,819.5981825434216,579.597545259111
Z1,2025-08-06 11:00:00,11,5,23.324901607526307,0.985377308495634,0.2970907956726283,4521.715155114114,204.6958942380759,694.1279290047917,819.5981825434216,579.597545259111
Z1,2025-08-06 12:00:00,12,5,21.27220579088052,1.0,0.22291546294705633,4986.206939716952,162.1828353598276,652.0076076460028,819.5981825434216,579.597545259111
Z1,2025-08-06 13:00:00,13,5,23.516907725691485,1.0,0.34437525720188655,5238.08051992414,162.1802456882719,735.4618887078997,819.5981825434216,579.597545259111
Z1,2025-08-06 14:00:00,14,5,26.77319009666963,0.8739888637114566,0.3775800423387269,4896.101032829642,207.13639846384044,672.6183239740242,819.5981825434216,579.597545259111
Z1,2025-08-06 15:00:00,15,5,25.153703525349066,0.5845999402984564,0.2657660118284323,4893.294258686091,207.64301884719464,426.67099287017504,819.5981825434216,579.597545259111
Z1,2025-08-06 16:00:00,16,5,28.583830589025478,0.4878726625342079,0.3049980517334117,5536.625453745711,197.70988978693998,406.8703665779782,819.5981825434216,579.597545259111
Z1,2025-08-06 17:00:00,17,5,31.156866554130275,0.14760987366917316,0.39279919059206125,5085.642308482625,241.73281903812466,277.8721696735575,819.5981825434216,579.597545259111
Z1,2025-08-06 18:00:00,18,5,27.38433010589257,0.0,0.4051334331617319,5389.911610710259,236.2625038095364,205.5519548201079,819.5981825434216,579.597545259111
Z1,2025-08-06 19:00:00,19,5,30.276950787798455,0.012510010312584724,0.28340137800146226,5057.519239502325,264.8576796219846,126.6037095485755,819.5981825434216,579.597545259111
Z1,2025-08-06 20:00:00,20,5,30.185379149107046,0.09978337448919822,0.3503065057729412,4957.801415476402,299.4669109859201,215.7138212001086,819.5981825434216,579.597545259111
Z1,2025-08-06 21:00:00,21,5,30.368886730372598,0.15549592780026805,0.28448137035868015,4963.074802682105,327.020891959491,200.93714826496193,819.5981825434216,579.597545259111
Z1,2025-08-06 22:00:00,22,5,26.387214620802162,0.030336152956809137,0.27250412053311296,4575.328596355913,351.3874084128981,128.6849112192398,819.5981825434216,579.597545259111
Z1,2025-08-06 23:00:00,23,5,25.019315080373584,0.0,0.44084476634839104,4655.710572217868,395.0838807966136,227.51311284353622,819.5981825434216,579.597545259111
Z1,2025-08-07 00:00:00,0,6,26.33582661904047,0.026725282424027514,0.4295520561060128,4439.152672294772,399.49681661592206,239.77870217577203,819.5981825434216,579.597545259111
Z1,2025-08-07 01:00:00,1,6,24.44547700984978,0.04438277129369181,0.42461546341699874,4154.956403782084,418.44119289521143,239.26032427256723,819.5981825434216,579.597545259111
Z1,2025-08-07 02:00:00,2,6,22.822825004903688,0.0,0.28983770221368,4414.568151504112,426.22242810026887,119.43096004903815,819.5981825434216,579.597545259111
Z1,2025-08-07 03:00:00,3,6,21.519672314245465,0.08976056779561611,0.45661372418608726,4252.243491123919,411.82127054616274,285.242175771723,819.5981825434216,579.597545259111
Z1,2025-08-07 04:00:00,4,6,18.73732223051298,0.011503537959570105,0.383556993849801,4264.543212979783,378.1316092848389,185.90376603286282,819.5981825434216,579.597545259111
Z1,2025-08-07 05:00:00,5,6,19.152228123034874,0.024887154454569713,0.3727928012757356,4079.3186747891987,354.1196686805063,187.101642051228,819.5981825434216,579.597545259111
Z1,2025-08-07 06:00:00,6,6,18.644053752213612,0.03329621260272307,0.42224833164745523,4698.220431102722,352.20116626725724,223.00517166458985,819.5981825434216,579.597545259111
Z1,2025-08-07 07:00:00,7,6,16.928472872960448,0.21859223556561638,0.3401245928726606,4643.6433910118985,318.26162300252315,274.85641504780057,819.5981825434216,579.597545259111
Z1,2025-08-07 08:00:00,8,6,21.003106808982725,0.4772223066715426,0.482333292451393,4773.835159415309,294.42075928866393,517.5435757580568,819.5981825434216,579.597545259111
Z1,2025-08-07 09:00:00,9,6,19.51459695866105,0.6288912960591011,0.45687739242305814,4649.8919140058015,261.8106112742919,585.2737318035565,819.5981825434216,579.597545259111
Z1,2025-08-07 10:00:00,10,6,17.970404067076743,0.8135512713873478,0.3873180193746334,4504.1634220993155,271.76887038787,648.1087876311951,819.5981825434216,579.597545259111
Z1,2025-08-07 11:00:00,11,6,21.984830412950746,0.9042438915837614,0.39746585147189056,5379.812410567244,191.33223181094928,707.4034172280803,819.5981825434216,579.597545259111
Z1,2025-08-07 12:00:00,12,6,20.98506322404389,1.0,0.40668460857926736,5107.615376663559,162.3146055908997,762.3843585388711,819.5981825434216,579.597545259111
Z1,2025-08-07 13:00:00,13,6,25.18062690561368,0.9981984284079519,0.3914328702144644,5083.82582409334,188.02339596231283,765.1823379269509,819.5981825434216,579.597545259111
Z1,2025-08-07 14:00:00,14,6,27.290807639126232,0.8643550023922439,0.5079573825644185,5406.770709478924,174.68616858543118,783.6406777931954,819.5981825434216,579.597545259111
Z1,2025-08-07 15:00:00,15,6,25.768976522472435,0.7434785770538241,0.5689859169311514,5617.303352158643,188.13177127558322,771.8627844515311,819.5981825434216,579.597545259111
Z1,2025-08-07 16:00:00,16,6,29.687704880985766,0.43499548070660965,0.41507309047420626,5406.963336459636,206.14362996664173,444.94997718025814,819.5981825434216,579.597545259111
Z1,2025-08-07 17:00:00,17,6,29.81532381311138,0.23094998781451948,0.4321552154634985,5661.032233201653,235.24549211334923,354.3828760183867,819.5981825434216,579.597545259111
Z1,2025-08-07 18:00:00,18,6,31.028645197726146,0.0,0.5477977751504948,5582.856409408699,218.24182285800205,330.93127379258453,819.5981825434216,579.597545259111
Z1,2025-08-07 19:00:00,19,6,32.84518947398092,0.0,0.6081256549283359,5082.503670963987,261.69900890435514,383.3257013038305,819.5981825434216,579.597545259111
